CTRY,PCU,is_active,usertype,x_lon,y_lat,OA,RGN,WPZ,PCS
ENG,EC2N2HG,1,0,-0.085298,51.515706,E00166755,E12000007,E33031558,EC2N2
ENG,EC2N2JA,1,0,-0.085555,51.516105,E00166755,E12000007,E33031572,EC2N2
ENG,EC2N2JJ,1,1,-0.085963,51.516697,E00166755,E12000007,E33031510,EC2N2
ENG,EC2N2PT,1,1,-0.085234,51.516208,E00166755,E12000007,E33031572,EC2N2
ENG,EC2N2QP,1,0,-0.086122,51.515721,E00166755,E12000007,E33031555,EC2N2
ENG,EC2N2QQ,1,0,-0.08611,51.515242,E00166755,E12000007,E33031562,EC2N2
ENG,EC2N2SF,1,1,-0.085234,51.516208,E00166755,E12000007,E33031572,EC2N2
ENG,EC2N3AH,1,1,-0.082806,51.515332,E00166755,E12000007,E33031487,EC2N3
ENG,EC2N3AQ,1,0,-0.084173,51.513738,E00166755,E12000007,E33031556,EC2N3
ENG,EC2N3AR,1,0,-0.083394,51.514768,E00166755,E12000007,E33031483,EC2N3
ENG,EC2N3AS,1,0,-0.082809,51.51526,E00166755,E12000007,E33031487,EC2N3
ENG,EC2N4AA,1,1,-0.081596,51.515719,E00166755,E12000007,E33031540,EC2N4
ENG,EC2N4AD,1,1,-0.081206,51.516376,E00166755,E12000007,E33031500,EC2N4
ENG,EC2N4AG,1,0,-0.081596,51.515719,E00166755,E12000007,E33031540,EC2N4
ENG,EC2N4AH,1,0,-0.082779,51.514936,E00166755,E12000007,E33031569,EC2N4
ENG,EC2N4AJ,1,0,-0.08266,51.515033,E00166755,E12000007,E33031487,EC2N4
ENG,EC2N4AW,1,0,-0.082529,51.515132,E00166755,E12000007,E33031487,EC2N4
ENG,EC2N4AY,1,0,-0.081206,51.516376,E00166755,E12000007,E33031500,EC2N4
ENG,EC2N4BQ,1,0,-0.083493,51.514149,E00166755,E12000007,E33031536,EC2N4
ENG,EC2N4JL,1,1,-0.081596,51.515719,E00166755,E12000007,E33031540,EC2N4
ENG,EC2R5AA,1,1,-0.089805,51.5172,E00166755,E12000007,E33031565,EC2R5
ENG,EC2R5AL,1,0,-0.090158,51.515641,E00166755,E12000007,E33031583,EC2R5
ENG,EC2R5AN,1,0,-0.090158,51.515641,E00166755,E12000007,E33031583,EC2R5
ENG,EC2R5AR,1,0,-0.089958,51.516636,E00166755,E12000007,E33031565,EC2R5
ENG,EC2R5BB,1,0,-0.089634,51.516109,E00166755,E12000007,E33031587,EC2R5
ENG,EC2R5BJ,1,0,-0.089508,51.517042,E00166755,E12000007,E33031565,EC2R5
ENG,EC2R5BT,1,0,-0.089624,51.516417,E00166755,E12000007,E33031530,EC2R5
ENG,EC2R5BX,1,0,-0.089557,51.516234,E00166755,E12000007,E33031587,EC2R5
ENG,EC2R5EH,1,0,-0.090277,51.515285,E00166755,E12000007,E33031496,EC2R5
ENG,EC2R5TA,1,1,-0.089958,51.516636,E00166755,E12000007,E33031565,EC2R5
ENG,EC2R6AB,1,1,-0.08985,51.515069,E00166755,E12000007,E33031491,EC2R6
ENG,EC2R6AD,1,0,-0.089775,51.5155,E00166755,E12000007,E33031496,EC2R6
ENG,EC2R6AF,1,0,-0.089728,51.515238,E00166755,E12000007,E33031491,EC2R6
ENG,EC2R6AG,1,1,-0.089988,51.514615,E00166755,E12000007,E33031590,EC2R6
ENG,EC2R6AR,1,0,-0.089498,51.515641,E00166755,E12000007,E33031496,EC2R6
ENG,EC2R6AY,1,1,-0.089397,51.515925,E00166755,E12000007,E33031587,EC2R6
ENG,EC2R6BH,1,0,-0.088979,51.517018,E00166755,E12000007,E33031530,EC2R6
ENG,EC2R6DA,1,0,-0.089033,51.516083,E00166755,E12000007,E33031587,EC2R6
ENG,EC2R6EA,1,0,-0.088537,51.516552,E00166755,E12000007,E33031525,EC2R6
ENG,EC2R6EJ,1,0,-0.088637,51.516922,E00166755,E12000007,E33031525,EC2R6
ENG,EC2R6EL,1,0,-0.088804,51.516727,E00166755,E12000007,E33031525,EC2R6
ENG,EC2R6JH,1,0,-0.08985,51.515069,E00166755,E12000007,E33031491,EC2R6
ENG,EC2R6JJ,1,1,-0.088776,51.516635,E00166755,E12000007,E33031525,EC2R6
ENG,EC2R6LL,1,0,-0.089126,51.516597,E00166755,E12000007,E33031530,EC2R6
ENG,EC2R6PP,1,0,-0.089249,51.516354,E00166755,E12000007,E33031530,EC2R6
ENG,EC2R7AE,1,1,-0.087907,51.514743,E00166755,E12000007,E33031498,EC2R7
ENG,EC2R7AF,1,0,-0.088878,51.515224,E00166755,E12000007,E33031538,EC2R7
ENG,EC2R7AG,1,1,-0.087494,51.515312,E00166755,E12000007,E33031553,EC2R7
ENG,EC2R7AH,1,1,-0.08782,51.51681,E00166755,E12000007,E33031525,EC2R7
ENG,EC2R7AP,1,0,-0.088581,51.514752,E00166755,E12000007,E33031498,EC2R7
ENG,EC2R7AR,1,0,-0.088313,51.515647,E00166755,E12000007,E33031538,EC2R7
ENG,EC2R7AS,1,0,-0.088364,51.515524,E00166755,E12000007,E33031538,EC2R7
ENG,EC2R7BH,1,0,-0.088126,51.5157,E00166755,E12000007,E33031538,EC2R7
ENG,EC2R7BP,1,0,-0.087846,51.516808,E00166755,E12000007,E33031525,EC2R7
ENG,EC2R7BS,1,0,-0.087999,51.516604,E00166755,E12000007,E33031482,EC2R7
ENG,EC2R7DA,1,0,-0.087729,51.515891,E00166755,E12000007,E33031555,EC2R7
ENG,EC2R7DB,1,0,-0.089988,51.514615,E00166755,E12000007,E33031590,EC2R7
ENG,EC2R7EF,1,0,-0.088267,51.516392,E00166755,E12000007,E33031482,EC2R7
ENG,EC2R7HB,1,0,-0.087637,51.514981,E00166755,E12000007,E33031498,EC2R7
ENG,EC2R7HD,1,1,-0.089355,51.514863,E00166755,E12000007,E33031491,EC2R7
ENG,EC2R7HF,1,0,-0.087907,51.514743,E00166755,E12000007,E33031498,EC2R7
ENG,EC2R7HG,1,1,-0.087907,51.514743,E00166755,E12000007,E33031498,EC2R7
ENG,EC2R7HH,1,0,-0.088838,51.514801,E00166755,E12000007,E33031498,EC2R7
ENG,EC2R7HJ,1,0,-0.087494,51.515312,E00166755,E12000007,E33031553,EC2R7
ENG,EC2R7HP,1,0,-0.087841,51.515558,E00166755,E12000007,E33031553,EC2R7
ENG,EC2R7NH,1,0,-0.088018,51.516146,E00166755,E12000007,E33031482,EC2R7
ENG,EC2R7NJ,1,0,-0.088009,51.51602,E00166755,E12000007,E33031482,EC2R7
ENG,EC2R8AB,1,0,-0.091408,51.514072,E00166755,E12000007,E33031584,EC2R8
ENG,EC2R8AE,1,0,-0.091224,51.514264,E00166755,E12000007,E33031584,EC2R8
ENG,EC2R8AH,1,1,-0.088648,51.514186,E00166755,E12000007,E33031503,EC2R8
ENG,EC2R8AL,1,1,-0.086078,51.513947,E00166755,E12000007,E33031563,EC2R8
ENG,EC2R8AP,1,1,-0.086571,51.514225,E00166755,E12000007,E33031559,EC2R8
ENG,EC2R8AQ,1,0,-0.089644,51.514149,E00166755,E12000007,E33031503,EC2R8
ENG,EC2R8AR,1,0,-0.085852,51.51426,E00166755,E12000007,E33031535,EC2R8
ENG,EC2R8AU,1,1,-0.084016,51.514309,E00166755,E12000007,E33031536,EC2R8
ENG,EC2R8AW,1,1,-0.086002,51.514035,E00166755,E12000007,E33031563,EC2R8
ENG,EC2R8AY,1,0,-0.085004,51.514183,E00166755,E12000007,E33031535,EC2R8
ENG,EC2R8BP,1,1,-0.08942,51.513633,E00166755,E12000007,E33031503,EC2R8
ENG,EC2R8DN,1,0,-0.090857,51.514088,E00166755,E12000007,E33031584,EC2R8
ENG,EC2R8DQ,1,0,-0.090868,51.514575,E00166755,E12000007,E33031539,EC2R8
ENG,EC2R8DU,1,0,-0.090729,51.514391,E00166755,E12000007,E33031584,EC2R8
ENG,EC2R8HG,1,0,-0.086702,51.514597,E00166755,E12000007,E33031559,EC2R8
ENG,EC2R8HP,1,0,-0.086571,51.514225,E00166755,E12000007,E33031559,EC2R8
ENG,EC2R8JB,1,1,-0.085079,51.514056,E00166755,E12000007,E33031535,EC2R8
ENG,EC2R8JQ,1,1,-0.091592,51.514082,E00166755,E12000007,E33031584,EC2R8
ENG,EC2V5AG,1,0,-0.091146,51.51545,E00166755,E12000007,E33031539,EC2V5
ENG,EC2V5AR,1,0,-0.091424,51.515356,E00166755,E12000007,E33031539,EC2V5
ENG,EC2V5AY,1,0,-0.091175,51.5151,E00166755,E12000007,E33031539,EC2V5
ENG,EC2V5BQ,1,0,-0.090953,51.515582,E00166755,E12000007,E33031496,EC2V5
ENG,EC2V5BR,1,0,-0.090929,51.515806,E00166755,E12000007,E33031478,EC2V5
ENG,EC2V5BT,1,0,-0.090287,51.515717,E00166755,E12000007,E33031583,EC2V5
ENG,EC2V5DD,1,0,-0.090834,51.516787,E00166755,E12000007,E33031517,EC2V5
ENG,EC2V5DE,1,0,-0.091267,51.517035,E00166755,E12000007,E33031517,EC2V5
ENG,EC2V5DH,1,0,-0.091135,51.51572,E00166755,E12000007,E33031478,EC2V5
ENG,EC2V5DS,1,0,-0.091146,51.517168,E00166755,E12000007,E33031517,EC2V5
ENG,EC2V5DU,1,1,-0.091572,51.516977,E00166755,E12000007,E33031517,EC2V5
ENG,EC2V5DX,1,0,-0.091572,51.516977,E00166755,E12000007,E33031517,EC2V5
ENG,EC2V5HA,1,0,-0.090632,51.516368,E00166755,E12000007,E33031583,EC2V5
ENG,EC2V5HR,1,1,-0.090774,51.515732,E00166755,E12000007,E33031478,EC2V5
ENG,EC2V5NB,1,1,-0.091572,51.516977,E00166755,E12000007,E33031517,EC2V5
ENG,EC2V8EX,1,0,-0.091246,51.514445,E00166755,E12000007,E33031584,EC2V8
ENG,EC2Y5JA,1,0,-0.08888,51.517663,E00166755,E12000007,E33031489,EC2Y5
ENG,EC3A6AB,1,0,-0.081712,51.515028,E00166755,E12000007,E33031541,EC3A6
ENG,EC3A6AE,1,0,-0.082682,51.514235,E00166755,E12000007,E33031536,EC3A6
ENG,EC3A6AP,1,0,-0.08242,51.514903,E00166755,E12000007,E33031495,EC3A6
ENG,EC3A6AT,1,1,-0.08152,51.514727,E00166755,E12000007,E33031541,EC3A6
ENG,EC3A6DE,1,0,-0.081587,51.515242,E00166755,E12000007,E33031541,EC3A6
ENG,EC3A6DG,1,0,-0.081288,51.515174,E00166755,E12000007,E33031581,EC3A6
ENG,EC3A6HX,1,1,-0.082336,51.514515,E00166755,E12000007,E33031495,EC3A6
ENG,EC3A7AB,1,0,-0.080268,51.516444,E00166755,E12000007,E33031546,EC3A7
ENG,EC3A7BE,1,0,-0.079842,51.515886,E00166755,E12000007,E33031485,EC3A7
ENG,EC3A7LL,1,0,-0.08038,51.515796,E00166755,E12000007,E33031485,EC3A7
ENG,EC3A8AB,1,1,-0.081583,51.514242,E00166755,E12000007,E33031571,EC3A8
ENG,EC3A8EE,1,0,-0.081557,51.514244,E00166755,E12000007,E33031571,EC3A8
ENG,EC3M1AA,1,0,-0.085599,51.510603,E00166755,E12000007,E33031576,EC3M1
ENG,EC3M1LH,1,1,-0.085599,51.510603,E00166755,E12000007,E33031576,EC3M1
ENG,EC3M3AG,1,1,-0.083533,51.511396,E00166755,E12000007,E33031515,EC3M3
ENG,EC3M3AU,1,1,-0.083533,51.511396,E00166755,E12000007,E33031515,EC3M3
ENG,EC3M3AW,1,1,-0.083533,51.511396,E00166755,E12000007,E33031515,EC3M3
ENG,EC3M3AZ,1,1,-0.083533,51.511396,E00166755,E12000007,E33031515,EC3M3
ENG,EC3M3BD,1,0,-0.082295,51.511358,E00166755,E12000007,E33031516,EC3M3
ENG,EC3M3BE,1,0,-0.084286,51.511651,E00166755,E12000007,E33031519,EC3M3
ENG,EC3M3BF,1,0,-0.082262,51.511133,E00166755,E12000007,E33031521,EC3M3
ENG,EC3M3BG,1,0,-0.081899,51.51154,E00166755,E12000007,E33031516,EC3M3
ENG,EC3M3BY,1,0,-0.083533,51.511396,E00166755,E12000007,E33031515,EC3M3
ENG,EC3M3JY,1,0,-0.080808,51.511839,E00166755,E12000007,E33031518,EC3M3
ENG,EC3M5AF,1,0,-0.081329,51.512136,E00166755,E12000007,E33031589,EC3M5
ENG,EC3M5DF,1,0,-0.081439,51.511857,E00166755,E12000007,E33031589,EC3M5
ENG,EC3M5DJ,1,0,-0.081729,51.511807,E00166755,E12000007,E33031566,EC3M5
ENG,EC3M6AL,1,0,-0.083236,51.51169,E00166755,E12000007,E33031516,EC3M6
ENG,EC3M6BB,1,0,-0.082975,51.511657,E00166755,E12000007,E33031516,EC3M6
ENG,EC3M6BL,1,0,-0.082513,51.511667,E00166755,E12000007,E33031492,EC3M6
ENG,EC3M6BN,1,1,-0.082786,51.511681,E00166755,E12000007,E33031492,EC3M6
ENG,EC3M6BQ,1,0,-0.082513,51.511667,E00166755,E12000007,E33031492,EC3M6
ENG,EC3M6DE,1,0,-0.084836,51.511939,E00166755,E12000007,E33031575,EC3M6
ENG,EC3M7AN,1,0,-0.083311,51.51222,E00166755,E12000007,E33031585,EC3M7
ENG,EC3M7AT,1,0,-0.082592,51.512199,E00166755,E12000007,E33031566,EC3M7
ENG,EC3M7AY,1,0,-0.082312,51.512338,E00166755,E12000007,E33031589,EC3M7
ENG,EC3M7HB,1,0,-0.083695,51.512084,E00166755,E12000007,E33031585,EC3M7
ENG,EC3M7HJ,1,0,-0.083646,51.511794,E00166755,E12000007,E33031515,EC3M7
ENG,EC3M7HR,1,0,-0.08338,51.512034,E00166755,E12000007,E33031585,EC3M7
ENG,EC3M7HS,1,0,-0.0836,51.511874,E00166755,E12000007,E33031515,EC3M7
ENG,EC3M7HT,1,0,-0.083114,51.512118,E00166755,E12000007,E33031585,EC3M7
ENG,EC3M7JJ,1,0,-0.0825,51.511982,E00166755,E12000007,E33031492,EC3M7
ENG,EC3M8AD,1,0,-0.084379,51.511167,E00166755,E12000007,E33031519,EC3M8
ENG,EC3M8AN,1,0,-0.0841,51.511345,E00166755,E12000007,E33031519,EC3M8
ENG,EC3R6AJ,1,0,-0.086144,51.509696,E00166755,E12000007,E33031537,EC3R6
ENG,EC3R6BR,1,0,-0.085763,51.510461,E00166755,E12000007,E33031576,EC3R6
ENG,EC3R6DB,1,0,-0.086298,51.510075,E00166755,E12000007,E33031537,EC3R6
ENG,EC3R6DN,1,0,-0.086185,51.509335,E00166755,E12000007,E33031579,EC3R6
ENG,EC3V0AA,1,0,-0.084414,51.512742,E00166755,E12000007,E33031504,EC3V0
ENG,EC3V0AD,1,0,-0.084462,51.512607,E00166755,E12000007,E33031504,EC3V0
ENG,EC3V0AE,1,0,-0.084327,51.512805,E00166755,E12000007,E33031504,EC3V0
ENG,EC3V0AF,1,1,-0.085079,51.51233,E00166755,E12000007,E33031497,EC3V0
ENG,EC3V0AG,1,1,-0.08469,51.512332,E00166755,E12000007,E33031575,EC3V0
ENG,EC3V0AS,1,0,-0.08469,51.512332,E00166755,E12000007,E33031575,EC3V0
ENG,EC3V0AT,1,0,-0.084608,51.512916,E00166755,E12000007,E33031480,EC3V0
ENG,EC3V0AU,1,0,-0.084583,51.512493,E00166755,E12000007,E33031504,EC3V0
ENG,EC3V0BG,1,0,-0.085079,51.51233,E00166755,E12000007,E33031497,EC3V0
ENG,EC3V0BL,1,0,-0.085207,51.512719,E00166755,E12000007,E33031480,EC3V0
ENG,EC3V0BT,1,0,-0.085739,51.511369,E00166755,E12000007,E33031591,EC3V0
ENG,EC3V0DD,1,0,-0.084426,51.513128,E00166755,E12000007,E33031480,EC3V0
ENG,EC3V0DN,1,0,-0.084153,51.512847,E00166755,E12000007,E33031504,EC3V0
ENG,EC3V0DP,1,0,-0.084457,51.513084,E00166755,E12000007,E33031480,EC3V0
ENG,EC3V0DR,1,0,-0.084659,51.512793,E00166755,E12000007,E33031480,EC3V0
ENG,EC3V0EE,1,0,-0.085324,51.511309,E00166755,E12000007,E33031578,EC3V0
ENG,EC3V0EH,1,0,-0.085461,51.511131,E00166755,E12000007,E33031578,EC3V0
ENG,EC3V0EJ,1,0,-0.085585,51.510935,E00166755,E12000007,E33031591,EC3V0
ENG,EC3V0HR,1,0,-0.084791,51.512066,E00166755,E12000007,E33031575,EC3V0
ENG,EC3V0RL,1,1,-0.085124,51.51126,E00166755,E12000007,E33031578,EC3V0
ENG,EC3V0UF,1,1,-0.085124,51.51126,E00166755,E12000007,E33031578,EC3V0
ENG,EC3V0XL,1,1,-0.084817,51.512065,E00166755,E12000007,E33031575,EC3V0
ENG,EC3V1AY,1,0,-0.083677,51.512156,E00166755,E12000007,E33031585,EC3V1
ENG,EC3V1LT,1,0,-0.083622,51.512369,E00166755,E12000007,E33031585,EC3V1
ENG,EC3V1LU,1,0,-0.084121,51.512503,E00166755,E12000007,E33031504,EC3V1
ENG,EC3V1LY,1,0,-0.084223,51.51221,E00166755,E12000007,E33031575,EC3V1
ENG,EC3V3DG,1,0,-0.087671,51.51348,E00166755,E12000007,E33031560,EC3V3
ENG,EC3V3LA,1,0,-0.089,51.513347,E00166755,E12000007,E33031503,EC3V3
ENG,EC3V3LF,1,0,-0.086418,51.513736,E00166755,E12000007,E33031563,EC3V3
ENG,EC3V3LL,1,0,-0.087065,51.513441,E00166755,E12000007,E33031560,EC3V3
ENG,EC3V3LN,1,0,-0.087505,51.513592,E00166755,E12000007,E33031560,EC3V3
ENG,EC3V3LP,1,0,-0.087193,51.51383,E00166755,E12000007,E33031560,EC3V3
ENG,EC3V3LQ,1,0,-0.087399,51.513725,E00166755,E12000007,E33031560,EC3V3
ENG,EC3V3LR,1,0,-0.08693,51.513621,E00166755,E12000007,E33031560,EC3V3
ENG,EC3V3LT,1,0,-0.086245,51.513743,E00166755,E12000007,E33031563,EC3V3
ENG,EC3V3NA,1,0,-0.085757,51.51369,E00166755,E12000007,E33031563,EC3V3
ENG,EC3V3NB,1,0,-0.084771,51.513568,E00166755,E12000007,E33031493,EC3V3
ENG,EC3V3ND,1,0,-0.08716,51.513227,E00166755,E12000007,E33031520,EC3V3
ENG,EC3V3NF,1,0,-0.086727,51.513256,E00166755,E12000007,E33031548,EC3V3
ENG,EC3V3NG,1,0,-0.086121,51.513273,E00166755,E12000007,E33031548,EC3V3
ENG,EC3V3NH,1,0,-0.084483,51.513498,E00166755,E12000007,E33031556,EC3V3
ENG,EC3V3NL,1,0,-0.086355,51.513529,E00166755,E12000007,E33031523,EC3V3
ENG,EC3V3NP,1,0,-0.084582,51.513877,E00166755,E12000007,E33031556,EC3V3
ENG,EC3V3NR,1,1,-0.088024,51.51325,E00166755,E12000007,E33031520,EC3V3
ENG,EC3V3PD,1,0,-0.084738,51.513324,E00166755,E12000007,E33031493,EC3V3
ENG,EC3V3PF,1,0,-0.085355,51.513314,E00166755,E12000007,E33031493,EC3V3
ENG,EC3V3QQ,1,0,-0.085652,51.513463,E00166755,E12000007,E33031493,EC3V3
ENG,EC3V3QX,1,1,-0.085031,51.513489,E00166755,E12000007,E33031493,EC3V3
ENG,EC3V3SG,1,0,-0.08664,51.513272,E00166755,E12000007,E33031548,EC3V3
ENG,EC3V9AA,1,0,-0.088993,51.512908,E00166755,E12000007,E33031580,EC3V9
ENG,EC3V9AD,1,0,-0.086611,51.512312,E00166755,E12000007,E33031511,EC3V9
ENG,EC3V9AE,1,0,-0.085775,51.512935,E00166755,E12000007,E33031493,EC3V9
ENG,EC3V9AH,1,0,-0.087132,51.512525,E00166755,E12000007,E33031511,EC3V9
ENG,EC3V9AJ,1,1,-0.086637,51.51231,E00166755,E12000007,E33031511,EC3V9
ENG,EC3V9AN,1,0,-0.087686,51.512732,E00166755,E12000007,E33031534,EC3V9
ENG,EC3V9AQ,1,1,-0.088755,51.51301,E00166755,E12000007,E33031580,EC3V9
ENG,EC3V9AY,1,0,-0.087736,51.512895,E00166755,E12000007,E33031520,EC3V9
ENG,EC3V9AZ,1,0,-0.087242,51.513059,E00166755,E12000007,E33031520,EC3V9
ENG,EC3V9BJ,1,0,-0.086352,51.511615,E00166755,E12000007,E33031591,EC3V9
ENG,EC3V9BQ,1,0,-0.086261,51.512054,E00166755,E12000007,E33031575,EC3V9
ENG,EC3V9BS,1,0,-0.085931,51.511966,E00166755,E12000007,E33031575,EC3V9
ENG,EC3V9BW,1,0,-0.086609,51.512966,E00166755,E12000007,E33031523,EC3V9
ENG,EC3V9DD,1,0,-0.086049,51.512912,E00166755,E12000007,E33031497,EC3V9
ENG,EC3V9DF,1,0,-0.085523,51.512751,E00166755,E12000007,E33031480,EC3V9
ENG,EC3V9DH,1,0,-0.085707,51.512493,E00166755,E12000007,E33031497,EC3V9
ENG,EC3V9DJ,1,0,-0.086204,51.513005,E00166755,E12000007,E33031548,EC3V9
ENG,EC3V9DL,1,0,-0.085979,51.512949,E00166755,E12000007,E33031497,EC3V9
ENG,EC3V9DR,1,0,-0.086015,51.513055,E00166755,E12000007,E33031548,EC3V9
ENG,EC3V9DS,1,0,-0.085655,51.513032,E00166755,E12000007,E33031493,EC3V9
ENG,EC3V9DU,1,0,-0.086212,51.512816,E00166755,E12000007,E33031497,EC3V9
ENG,EC3V9EA,1,0,-0.086472,51.512516,E00166755,E12000007,E33031511,EC3V9
ENG,EC3V9HD,1,1,-0.088686,51.512937,E00166755,E12000007,E33031580,EC3V9
ENG,EC3V9LJ,1,0,-0.087196,51.512798,E00166755,E12000007,E33031520,EC3V9
ENG,EC4N4TQ,1,0,-0.090773,51.512712,E00166755,E12000007,E33031533,EC4N4
ENG,EC4N4XY,1,0,-0.090062,51.513112,E00166755,E12000007,E33031533,EC4N4
ENG,EC4N4YA,1,1,-0.090062,51.513112,E00166755,E12000007,E33031533,EC4N4
ENG,EC4N4YE,1,1,-0.090062,51.513112,E00166755,E12000007,E33031533,EC4N4
ENG,EC4N5AD,1,0,-0.089667,51.511597,E00166755,E12000007,E33031542,EC4N5
ENG,EC4N5AE,1,0,-0.090267,51.511733,E00166755,E12000007,E33031542,EC4N5
ENG,EC4N5AF,1,0,-0.089736,51.511614,E00166755,E12000007,E33031542,EC4N5
ENG,EC4N5AG,1,0,-0.089951,51.511636,E00166755,E12000007,E33031542,EC4N5
ENG,EC4N5AJ,1,0,-0.087365,51.511164,E00166755,E12000007,E33031577,EC4N5
ENG,EC4N5AT,1,0,-0.088834,51.511456,E00166755,E12000007,E33031481,EC4N5
ENG,EC4N5AU,1,0,-0.08868,51.511419,E00166755,E12000007,E33031481,EC4N5
ENG,EC4N5AW,1,0,-0.089267,51.511519,E00166755,E12000007,E33031570,EC4N5
ENG,EC4N5AX,1,0,-0.08868,51.511419,E00166755,E12000007,E33031481,EC4N5
ENG,EC4N6AF,1,1,-0.090235,51.51138,E00166755,E12000007,E33031542,EC4N6
ENG,EC4N6AG,1,1,-0.090235,51.51138,E00166755,E12000007,E33031542,EC4N6
ENG,EC4N6AP,1,0,-0.090283,51.511264,E00166755,E12000007,E33031542,EC4N6
ENG,EC4N6AS,1,0,-0.087244,51.51089,E00166755,E12000007,E33031514,EC4N6
ENG,EC4N6EU,1,0,-0.088175,51.511087,E00166755,E12000007,E33031481,EC4N6
ENG,EC4N6HA,1,0,-0.088975,51.511262,E00166755,E12000007,E33031586,EC4N6
ENG,EC4N6HL,1,0,-0.08979,51.511354,E00166755,E12000007,E33031586,EC4N6
ENG,EC4N6HN,1,1,-0.090497,51.51097,E00166755,E12000007,E33031502,EC4N6
ENG,EC4N6HT,1,0,-0.089148,51.511256,E00166755,E12000007,E33031586,EC4N6
ENG,EC4N7AA,1,0,-0.087437,51.511433,E00166755,E12000007,E33031577,EC4N7
ENG,EC4N7AE,1,0,-0.086626,51.511528,E00166755,E12000007,E33031591,EC4N7
ENG,EC4N7AF,1,1,-0.088417,51.51253,E00166755,E12000007,E33031534,EC4N7
ENG,EC4N7AR,1,0,-0.088417,51.51253,E00166755,E12000007,E33031534,EC4N7
ENG,EC4N7BA,1,0,-0.088558,51.511505,E00166755,E12000007,E33031481,EC4N7
ENG,EC4N7BE,1,0,-0.087199,51.511609,E00166755,E12000007,E33031529,EC4N7
ENG,EC4N7BG,1,0,-0.087486,51.511991,E00166755,E12000007,E33031526,EC4N7
ENG,EC4N7BJ,1,0,-0.08808,51.512613,E00166755,E12000007,E33031534,EC4N7
ENG,EC4N7BL,1,0,-0.087915,51.512403,E00166755,E12000007,E33031526,EC4N7
ENG,EC4N7BP,1,0,-0.087205,51.511132,E00166755,E12000007,E33031577,EC4N7
ENG,EC4N7BW,1,0,-0.088159,51.511751,E00166755,E12000007,E33031534,EC4N7
ENG,EC4N7DA,1,0,-0.088176,51.51203,E00166755,E12000007,E33031534,EC4N7
ENG,EC4N7DT,1,1,-0.087199,51.511609,E00166755,E12000007,E33031529,EC4N7
ENG,EC4N7HB,1,1,-0.086791,51.511378,E00166755,E12000007,E33031529,EC4N7
ENG,EC4N7HR,1,0,-0.086888,51.511201,E00166755,E12000007,E33031529,EC4N7
ENG,EC4N7TW,1,0,-0.087785,51.511726,E00166755,E12000007,E33031526,EC4N7
ENG,EC4N8AA,1,0,-0.090555,51.512421,E00166755,E12000007,E33031533,EC4N8
ENG,EC4N8AD,1,0,-0.088833,51.511833,E00166755,E12000007,E33031570,EC4N8
ENG,EC4N8AF,1,0,-0.090177,51.512154,E00166755,E12000007,E33031542,EC4N8
ENG,EC4N8AH,1,0,-0.089406,51.511915,E00166755,E12000007,E33031570,EC4N8
ENG,EC4N8AL,1,0,-0.089148,51.511957,E00166755,E12000007,E33031570,EC4N8
ENG,EC4N8AQ,1,1,-0.090203,51.512153,E00166755,E12000007,E33031542,EC4N8
ENG,EC4N8AW,1,1,-0.090152,51.51199,E00166755,E12000007,E33031542,EC4N8
ENG,EC4N8BH,1,1,-0.089649,51.512989,E00166755,E12000007,E33031533,EC4N8
ENG,EC4N8BJ,1,0,-0.089231,51.51264,E00166755,E12000007,E33031533,EC4N8
ENG,EC4N8BN,1,0,-0.089825,51.512634,E00166755,E12000007,E33031533,EC4N8
ENG,EC4N8BS,1,1,-0.089584,51.512484,E00166755,E12000007,E33031533,EC4N8
ENG,EC4R0AN,1,0,-0.0896,51.510796,E00166755,E12000007,E33031567,EC4R0
ENG,EC4R0AT,1,0,-0.0896,51.510796,E00166755,E12000007,E33031567,EC4R0
ENG,EC4R0AW,1,0,-0.08929,51.511229,E00166755,E12000007,E33031586,EC4R0
ENG,EC4R0BB,1,1,-0.089094,51.510759,E00166755,E12000007,E33031554,EC4R0
ENG,EC4R0BE,1,0,-0.088772,51.510888,E00166755,E12000007,E33031554,EC4R0
ENG,EC4R0BL,1,0,-0.088532,51.510767,E00166755,E12000007,E33031554,EC4R0
ENG,EC4R0BR,1,1,-0.08904,51.510391,E00166755,E12000007,E33031550,EC4R0
ENG,EC4R0DA,1,0,-0.088633,51.510409,E00166755,E12000007,E33031550,EC4R0
ENG,EC4R0DJ,1,0,-0.087548,51.510859,E00166755,E12000007,E33031577,EC4R0
ENG,EC4R0DP,1,0,-0.088139,51.510509,E00166755,E12000007,E33031582,EC4R0
ENG,EC4R0DR,1,0,-0.087556,51.510662,E00166755,E12000007,E33031582,EC4R0
ENG,EC4R0EE,1,0,-0.088542,51.510866,E00166755,E12000007,E33031554,EC4R0
ENG,EC4R0EH,1,0,-0.08875,51.510717,E00166755,E12000007,E33031554,EC4R0
ENG,EC4R0EU,1,0,-0.089094,51.510759,E00166755,E12000007,E33031554,EC4R0
ENG,EC4R2GA,1,1,-0.090924,51.51077,E00166755,E12000007,E33031502,EC4R2
ENG,EC4R2RH,1,0,-0.091654,51.510872,E00166755,E12000007,E33031544,EC4R2
ENG,EC4R2SH,1,1,-0.091256,51.511441,E00166755,E12000007,E33031542,EC4R2
ENG,EC4R2SP,1,1,-0.091498,51.511175,E00166755,E12000007,E33031502,EC4R2
